갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008, , ,2020,광화문 스페이스본,사직동,"27,300",종로구,9,0,3,39.54, , ,9,11110,3
 ,2008, , ,2020,광화문 스페이스본,사직동,"31,000",종로구,9,0,16,39.54, , ,9,11110,10
 ,2008, , ,2020,광화문 스페이스본,사직동,"31,000",종로구,9,0,25,39.54, , ,9,11110,10
 ,2004, , ,2020,용비어천가,내수동,"15,000",종로구,9,60,1,37.56, , ,75,11110,15
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"21,000",종로구,9,0,3,25.51, , ,71,11110,8
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"1,000",종로구,9,83,7,32.43, , ,71,11110,15
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"1,000",종로구,9,85,7,32.43, , ,71,11110,16
 ,2004, , ,2020,광화문시대,내수동,"10,000",종로구,9,55,8,38.88, , ,74,11110,9
 ,2004, , ,2020,용비어천가,내수동,"24,000",종로구,9,0,10,37.56, , ,75,11110,6
 ,2004, , ,2020,용비어천가,내수동,"24,000",종로구,9,0,10,37.56, , ,75,11110,6
 ,2004, , ,2020,용비어천가,내수동,500,종로구,9,95,14,37.56, , ,75,11110,14
 ,2004, , ,2020,용비어천가,내수동,"1,000",종로구,9,90,16,37.12, , ,75,11110,8
 ,2004, , ,2020,경희궁의 아침 2단지,내수동,"42,000",종로구,9,0,22,57.8, , ,71,11110,10
 ,2004, , ,2020,용비어천가,내수동,"10,000",종로구,9,50,26,33, , ,75,11110,11
 ,2020, , ,2020,디팰리스,신문로2가,"63,000",종로구,9,0,29,53.75, , ,171,11110,6
 ,2005, , ,2020,운현궁 에스케이 허브,경운동,"24,000",종로구,9,0,29,41.12, , ,89-4,11110,9
 ,2020, , ,2020,종로 하이뷰 디아트,관수동,"1,000",종로구,9,80,18,18.16, , ,98-1,11110,7
 ,2020, , ,2020,종로 하이뷰 디아트,관수동,"21,000",종로구,9,0,23,18.16, , ,98-1,11110,8
 ,2020, , ,2020,종로 하이뷰 디아트,관수동,"22,000",종로구,9,0,23,18.16, , ,98-1,11110,10
 ,2020, , ,2020,종로 하이뷰 디아트,관수동,"23,000",종로구,9,0,29,21.44, , ,98-1,11110,10
 ,2019, , ,2020,주함해븐타워 3동,연지동,60,종로구,9,38,22,23.37, , ,111,11110,5
 ,2020, , ,2020,종로 웰라이프,창신동,"3,000",종로구,9,60,26,24.94, , ,302-1,11110,4
 ,2020, , ,2020,헤스티아,숭인동,"3,000",종로구,9,35,1,13.12, , ,317-48,11110,11
 ,2013, , ,2020,(1392),숭인동,"12,000",종로구,9,0,2,20.18, , ,1392,11110,6
 ,2013, , ,2020,버넷하임1,숭인동,"11,000",종로구,9,0,2,24.65, , ,1421,11110,2
 ,2013, , ,2020,버넷하임1,숭인동,"14,000",종로구,9,0,2,25.27, , ,1421,11110,8
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,2,15.28, , ,317-48,11110,10
 ,2005, , ,2020,동양파라빌,숭인동,"12,000",종로구,9,0,3,24.93, , ,1388,11110,5
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,9,0,4,21.36, , ,1396,11110,9
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,4,14.9, , ,317-48,11110,8
 ,2020, , ,2020,헤스티아,숭인동,"2,500",종로구,9,35,5,13.12, , ,317-48,11110,9
 ,2013, , ,2020,종로 동광모닝스카이,숭인동,"1,000",종로구,9,49,5,19.95, , ,1421-1,11110,2
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,5,14.9, , ,317-48,11110,12
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"13,500",종로구,9,0,5,21.45, , ,1396,11110,10
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,5,14.9, , ,317-48,11110,15
 ,2020, , ,2020,헤스티아,숭인동,"1,000",종로구,9,50,6,15.47, , ,317-48,11110,17
 ,2005, , ,2020,동양파라빌,숭인동,"6,000",종로구,9,32,7,27.09, , ,1388,11110,9
 ,2020, , ,2020,헤스티아,숭인동,"12,500",종로구,9,0,7,14.9, , ,317-48,11110,13
 ,2020, , ,2020,헤스티아,숭인동,"13,500",종로구,9,0,7,15.47, , ,317-48,11110,10
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"12,600",종로구,9,0,8,16.31, , ,201-7,11110,4
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,9,55,8,21.59, , ,1396,11110,10
 ,2005, , ,2020,동양파라빌,숭인동,"1,000",종로구,9,50,8,24.93, , ,1388,11110,12
 ,2020, , ,2020,헤스티아,숭인동,500,종로구,9,60,9,15.47, , ,317-48,11110,16
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,9,14.9, , ,317-48,11110,8
 ,2005, , ,2020,동양파라빌,숭인동,"2,000",종로구,9,50,10,27.09, , ,1388,11110,2
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,10,13.12, , ,317-48,11110,16
 ,2020, , ,2020,블루카운티 숭인Ⅰ,숭인동,"24,000",종로구,9,0,11,26.97, , ,217-16,11110,3
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"13,000",종로구,9,0,11,16.31, , ,201-7,11110,3
 ,2004, , ,2020,종로대우디오빌,숭인동,"1,000",종로구,9,60,12,30.17, , ,310,11110,6
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,12,13.12, , ,317-48,11110,15
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"12,000",종로구,9,0,12,15.2, , ,201-7,11110,11
 ,2016, , ,2020,아이비씨 호텔 앤 오피스텔,숭인동,"1,200",종로구,9,105,13,43.29, , ,1396,11110,17
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,13,15.47, , ,317-48,11110,3
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,13,14.71, , ,317-48,11110,13
 ,2004, , ,2020,롯데캐슬 천지인,숭인동,500,종로구,9,80,14,39.6, , ,76,11110,27
 ,2004, , ,2020,종로대우디오빌,숭인동,"1,000",종로구,9,65,14,29.65, , ,310,11110,13
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,15,15.28, , ,317-48,11110,12
 ,2020, , ,2020,블루카운티 숭인Ⅰ,숭인동,"23,000",종로구,9,0,16,26.73, , ,217-16,11110,6
 ,2019, , ,2020,케이디오피스텔,숭인동,"10,000",종로구,9,20,17,18.18, , ,217-26,11110,5
 ,2020, , ,2020,헤스티아,숭인동,"13,500",종로구,9,0,17,15.47, , ,317-48,11110,6
 ,2005, , ,2020,동양파라빌,숭인동,"1,000",종로구,9,50,17,24.93, , ,1388,11110,13
 ,2005, , ,2020,엘리시앙오피스텔,숭인동,"1,000",종로구,9,50,18,34.38, , ,200-33,11110,10
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"13,500",종로구,9,0,18,16.31, , ,201-7,11110,13
 ,2005, , ,2020,경일오피스텔,숭인동,"2,000",종로구,9,38,19,18.82, , ,1367,11110,6
 ,2014, , ,2020,삼전솔하임4차,숭인동,"4,000",종로구,9,30,19,19.17, , ,318-2,11110,9
 ,2016, , ,2020,아폴리움 오피스텔,숭인동,"13,650",종로구,9,0,19,16.31, , ,201-7,11110,3
 ,2013, , ,2020,종로 동광모닝스카이,숭인동,"1,000",종로구,9,52,19,19.95, , ,1421-1,11110,7
 ,2020, , ,2020,헤스티아,숭인동,"13,500",종로구,9,0,19,15.47, , ,317-48,11110,12
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,21,13.12, , ,317-48,11110,14
 ,2004, , ,2020,종로대우디오빌,숭인동,"1,000",종로구,9,60,21,29.65, , ,310,11110,11
 ,2004, , ,2020,롯데캐슬 천지인,숭인동,"1,000",종로구,9,75,21,39.6, , ,76,11110,6
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,21,13.12, , ,317-48,11110,17
 ,2020, , ,2020,헤스티아,숭인동,"1,000",종로구,9,50,22,15.28, , ,317-48,11110,8
 ,2020, , ,2020,헤스티아,숭인동,"12,000",종로구,9,0,22,14.71, , ,317-48,11110,5
 ,2020, , ,2020,헤스티아,숭인동,"13,500",종로구,9,0,23,15.47, , ,317-48,11110,9
 ,2019, , ,2020,케이디오피스텔,숭인동,"16,100",종로구,9,0,23,18.18, , ,217-26,11110,4
 ,2014, , ,2020,디세븐,숭인동,500,종로구,9,50,24,15.46, , ,313-12,11110,6
 ,2005, , ,2020,엘리시앙오피스텔,숭인동,"6,000",종로구,9,30,25,30.36, , ,200-33,11110,9
 ,2014, , ,2020,삼전솔하임4차,숭인동,"1,000",종로구,9,45,25,19.17, , ,318-2,11110,6
 ,2013, ,20.10~21.10,2020,(1392),숭인동,"5,000",종로구,9,30,26,20.18, , ,1392,11110,8
 ,2004, , ,2020,롯데캐슬 천지인,숭인동,"20,000",종로구,9,0,28,39.6, , ,76,11110,20
 ,2020, , ,2020,헤스티아,숭인동,"12,500",종로구,9,0,28,13.12, , ,317-48,11110,14
 ,2020, , ,2020,헤스티아,숭인동,"13,000",종로구,9,0,29,15.47, , ,317-48,11110,5
 ,2017, , ,2020,경희궁자이,교북동,"1,000",종로구,9,77,10,25.66, , ,126,11110,5
 ,2017, , ,2020,경희궁자이,교북동,"1,000",종로구,9,81,10,25.66, , ,126,11110,5
 ,2017, , ,2020,경희궁자이,교북동,"15,000",종로구,9,24,22,25.91, , ,126,11110,2
 ,2017, , ,2020,경희궁자이,교북동,"2,000",종로구,9,79,26,25.91, , ,126,11110,2
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"9,000",용산구,9,0,7,34.11, , ,101-49,11170,21
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"19,000",용산구,9,0,8,33.77, , ,101-49,11170,12
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"20,000",용산구,9,0,14,31.1, , ,101-49,11170,13
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"9,000",용산구,9,0,16,30.97, , ,101-49,11170,21
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"19,950",용산구,9,0,17,31.47, , ,101-49,11170,14
 ,2004, , ,2020,갈월동 에이트리움,갈월동,"19,400",용산구,9,0,21,33.77, , ,101-49,11170,17
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,9,85,8,21.71, , ,56,11170,17
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,9,85,8,21.71, , ,56,11170,15
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,9,85,14,21.71, , ,56,11170,26
 ,2015, , ,2020,트윈시티 남산,동자동,"1,000",용산구,9,95,18,25.43, , ,56,11170,23
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"27,300",용산구,9,0,3,33.61, , ,120-20,11170,8
 ,2018, , ,2020,용산파크뷰,원효로1가,"17,325",용산구,9,0,9,19.46, , ,46-3,11170,5
 ,2017, , ,2020,용산1차휴먼타운,원효로1가,"27,500",용산구,9,0,22,29.97, , ,120-20,11170,16
 ,2004, , ,2020,디아뜨 센트럴,원효로1가,500,용산구,9,60,25,25.19, , ,112-4,11170,3
 ,2003, , ,2020,e테크밸리,원효로3가,"15,000",용산구,9,0,7,38.12, , ,51-37,11170,6
 ,2003, , ,2020,e테크밸리,원효로3가,"15,000",용산구,9,0,23,36, , ,51-37,11170,12
 ,2017, , ,2020,용산 리브,문배동,"20,000",용산구,9,48,1,42.25, , ,10-3,11170,9
 ,2007, , ,2020,이안용산프리미어,문배동,"52,000",용산구,9,0,3,87.29, , ,3-3,11170,5
 ,2013, , ,2020,용산큐브,문배동,"17,800",용산구,9,0,3,17.46, , ,24-4,11170,5
 ,2007, , ,2020,이안용산프리미어,문배동,"18,000",용산구,9,0,9,24.78, , ,3-3,11170,4
 ,2007, , ,2020,용산아크로타워,문배동,"22,000",용산구,9,30,11,38.37, , ,24-21,11170,6
 ,2012, , ,2020,프라임펠리스,문배동,"5,000",용산구,9,60,11,27.83, , ,24-8,11170,4
 ,2007, , ,2020,용산아크로타워,문배동,"29,000",용산구,9,0,14,35.6, , ,24-21,11170,3
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"28,000",용산구,9,0,16,34.06, , ,11-10,11170,3
 ,2012, , ,2020,프라임펠리스,문배동,"15,960",용산구,9,0,18,18.55, , ,24-8,11170,5
 ,2013, , ,2020,용산큐브,문배동,"17,800",용산구,9,0,18,17.46, , ,24-4,11170,6
 ,2017, , ,2020,용산 리브,문배동,"15,000",용산구,9,55,19,42.25, , ,10-3,11170,4
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"26,500",용산구,9,0,19,31.37, , ,11-10,11170,7
 ,2004, , ,2020,삼라마이다스빌,문배동,"18,375",용산구,9,0,22,28.23, , ,40-19,11170,5
 ,2013, , ,2020,용산큐브,문배동,"18,000",용산구,9,0,23,17.46, , ,24-4,11170,10
 ,2015, , ,2020,용산KCC웰츠타워,문배동,"1,000",용산구,9,85,24,29.32, , ,11-10,11170,7
 ,2005, , ,2020,이안 용산1차,문배동,"21,500",용산구,9,0,29,30.04, , ,7-6,11170,5
 ,2005, , ,2020,용산파크자이,한강로1가,"20,000",용산구,9,35,17,37.26, , ,50-1,11170,25
 ,2005, , ,2020,용산파크자이,한강로1가,"5,000",용산구,9,100,19,42.39, , ,50-1,11170,28
 ,2007, , ,2020,대우 월드마크 용산,한강로1가,"40,000",용산구,9,60,26,83.07, , ,64,11170,30
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"24,250",용산구,9,0,1,26.7, , ,420,11170,32
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"25,137",용산구,9,0,1,27.75, , ,420,11170,22
 ,2012, , ,2020,아스테리움 용산,한강로2가,"49,000",용산구,9,0,3,49.98, , ,419,11170,15
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"27,563",용산구,9,0,4,29.85, , ,420,11170,23
 ,2005, , ,2020,한강로벽산메가트리움,한강로2가,"23,000",용산구,9,0,5,30.29, , ,2-8,11170,11
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"10,000",용산구,9,58,5,26.7, , ,420,11170,28
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"33,075",용산구,9,0,6,46.29, , ,420,11170,30
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"45,000",용산구,9,0,8,40.81, , ,420,11170,24
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"23,153",용산구,9,0,9,27.64, , ,420,11170,28
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"2,000",용산구,9,115,9,29.74, , ,420,11170,17
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"19,000",용산구,9,0,10,29.66, , ,312-4,11170,11
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"5,000",용산구,9,98,10,29.74, , ,420,11170,22
 ,존재하지 않음, , ,2020,래미안 용산 더 센트럴,한강로2가,"2,000",용산구,9,110,12,47.65, , ,422,11170,6
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"15,000",용산구,9,28,12,25.65, , ,420,11170,21
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"25,000",용산구,9,34,15,26.7, , ,420,11170,31
 ,2004, , ,2020,대우디오빌한강로오피스텔,한강로2가,"19,500",용산구,9,0,15,23.85, , ,312-4,11170,18
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"1,000",용산구,9,110,17,27.75, , ,420,11170,24
 ,2005, , ,2020,한강현대하이엘,한강로2가,"1,000",용산구,9,70,17,30.03, , ,2-36,11170,7
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"30,870",용산구,9,0,18,27.75, , ,420,11170,26
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"5,000",용산구,9,115,19,27.75, , ,420,11170,20
 ,2005, , ,2020,한강로벽산메가트리움,한강로2가,"14,000",용산구,9,35,19,32.15, , ,2-8,11170,27
 ,2004, , ,2020,한강로 대우아이빌,한강로2가,"23,500",용산구,9,0,20,39.76, , ,2-11,11170,2
 ,존재하지 않음, , ,2020,래미안 용산 더 센트럴,한강로2가,"42,000",용산구,9,0,23,42.5, , ,422,11170,10
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"37,017",용산구,9,0,25,46, , ,420,11170,22
 ,2017, , ,2020,용산푸르지오써밋,한강로2가,"32,303",용산구,9,0,26,42.64, , ,420,11170,31
 ,2006, , ,2020,지에스 한강에클라트,한강로3가,"18,000",용산구,9,0,12,34.43, , ,16-85,11170,10
 ,2020, , ,2020,한남파크뷰,이태원동,"15,000",용산구,9,55,4,34.52, , ,130-11,11170,4
 ,2020, , ,2020,한남파크뷰,이태원동,"29,000",용산구,9,0,25,35.22, , ,130-11,11170,3
 ,2003, , ,2020,노블리안,상왕십리동,"16,000",성동구,9,0,3,30.81, , ,750,11200,8
 ,2003, , ,2020,노블리안,상왕십리동,"6,000",성동구,9,40,3,30.81, , ,750,11200,15
 ,2003, , ,2020,노블리안,상왕십리동,"15,000",성동구,9,0,4,30.81, , ,750,11200,8
 ,2003, , ,2020,노블리안,상왕십리동,"14,700",성동구,9,0,10,30.81, , ,750,11200,4
 ,2003, , ,2020,노블리안,상왕십리동,"14,000",성동구,9,0,11,25.74, , ,750,11200,8
 ,2003, , ,2020,노블리안,상왕십리동,"10,500",성동구,9,0,11,25.74, , ,750,11200,4
 ,2003, , ,2020,노블리안,상왕십리동,"13,600",성동구,9,0,15,30.81, , ,750,11200,2
 ,2003, , ,2020,노블리안,상왕십리동,"16,000",성동구,9,0,15,30.81, , ,750,11200,2
 ,2003, , ,2020,노블리안,상왕십리동,"16,000",성동구,9,0,18,30.81, , ,750,11200,3
 ,2003, , ,2020,노블리안,상왕십리동,"16,000",성동구,9,0,21,30.81, , ,750,11200,10
 ,2003, , ,2020,노블리안,상왕십리동,"16,000",성동구,9,0,29,30.81, , ,750,11200,7
 ,2005, , ,2020,동인 레반트 오피스텔,하왕십리동,"16,000",성동구,9,0,5,30.32, , ,903-3,11200,4
 ,2016, , ,2020,센트라스,하왕십리동,"1,000",성동구,9,95,9,32.53, , ,1070,11200,15
 ,2017, , ,2020,동인드림힐스,하왕십리동,"18,000",성동구,9,0,11,19.24, , ,890-181,11200,12
 ,2016, , ,2020,센트라스,하왕십리동,"28,000",성동구,9,0,12,31.01, , ,1070,11200,18
 ,2016, , ,2020,센트라스,하왕십리동,"25,000",성동구,9,7,12,32.53, , ,1070,11200,10
 ,2017, , ,2020,동인드림힐스,하왕십리동,"18,700",성동구,9,0,16,19.24, , ,890-181,11200,13
 ,2016, , ,2020,센트라스,하왕십리동,"10,000",성동구,9,51,19,31.01, , ,1070,11200,13
 ,2016, , ,2020,센트라스,하왕십리동,"28,000",성동구,9,0,21,31.01, , ,1070,11200,13
 ,2016, , ,2020,센트라스,하왕십리동,"10,000",성동구,9,60,24,32.53, , ,1070,11200,9
 ,2018, , ,2020,비앤리베스텔,홍익동,"15,700",성동구,9,0,19,16.74, , ,146-1,11200,7
 ,2018, , ,2020,비앤리베스텔,홍익동,"15,700",성동구,9,0,26,18.39, , ,146-1,11200,5
 ,2018, , ,2020,비앤리베스텔,홍익동,"14,700",성동구,9,0,26,18.39, , ,146-1,11200,3
 ,2018, , ,2020,비앤리베스텔,홍익동,"15,700",성동구,9,0,26,16.74, , ,146-1,11200,9
 ,2020, , ,2020,왕십리렉스프리미엄오피스텔,도선동,"22,000",성동구,9,0,1,18.63, , ,257,11200,14
